user_id,total_spent,avg_transaction_value,transaction_count,unique_categories,most_used_payment_method,avg_risk_score,spending_trend,5D_vector
861,22125.61,2011.419090909091,11,5,Bank Transfer,0.4,1.193839134843477,"[0.4, np.float64(0.5738791623171935), 1.193839134843477, 22125.61, 11]"
862,106983.3,2377.4066666666668,45,6,Debit Card,0.4,2.7766223585141945,"[0.4, np.float64(0.5738791623171935), 2.7766223585141945, 106983.3, 45]"
863,88213.64,2384.1524324324323,37,6,Credit Card,0.6,1.3710176615996814,"[0.6, np.float64(0.5738791623171935), 1.3710176615996814, 88213.64, 37]"
864,61303.83,2270.512222222222,27,6,Crypto,0.2,0.7662123611732322,"[0.2, np.float64(0.5738791623171935), 0.7662123611732322, 61303.83, 27]"
865,128461.83,2792.6484782608695,46,6,Mobile Wallet,0.4,0.34923762304812433,"[0.4, np.float64(0.5738791623171935), 0.34923762304812433, 128461.83, 46]"
866,107259.95,2437.726136363636,44,6,Credit Card,0.4,0.7955308817226366,"[0.4, np.float64(0.5738791623171935), 0.7955308817226366, 107259.95, 44]"
867,74660.68,2871.564615384615,26,6,Mobile Wallet,0.4,1.0126017547710173,"[0.4, np.float64(0.5738791623171935), 1.0126017547710173, 74660.68, 26]"
868,36893.97,3074.4975,12,5,Debit Card,0.9,0.8350760433476684,"[0.9, np.float64(0.5738791623171935), 0.8350760433476684, 36893.97, 12]"
869,35411.66,2360.7773333333334,15,6,Debit Card,0.2,4.059237295468355,"[0.2, np.float64(0.5738791623171935), 4.059237295468355, 35411.66, 15]"
870,120752.11,3018.80275,40,6,Debit Card,0.2,0.46057324039437386,"[0.2, np.float64(0.5738791623171935), 0.46057324039437386, 120752.11, 40]"
871,57229.56,3012.0821052631577,19,6,Crypto,0.3,0.27538770333810064,"[0.3, np.float64(0.5738791623171935), 0.27538770333810064, 57229.56, 19]"
872,30361.91,2530.159166666667,12,6,Crypto,0.4000000000000001,0.41053015275172716,"[0.4000000000000001, np.float64(0.5738791623171935), 0.41053015275172716, 30361.91, 12]"
873,104948.77,2623.71925,40,6,Crypto,0.2,1.0388001595914138,"[0.2, np.float64(0.5738791623171935), 1.0388001595914138, 104948.77, 40]"
874,72851.28,2276.6025,32,6,Bank Transfer,0.2,1.024953919819129,"[0.2, np.float64(0.5738791623171935), 1.024953919819129, 72851.28, 32]"
875,81477.45,2396.395588235294,34,6,Bank Transfer,0.4,2.4359446096108486,"[0.4, np.float64(0.5738791623171935), 2.4359446096108486, 81477.45, 34]"
876,25177.62,1798.4014285714286,14,5,Mobile Wallet,0.2,0.7146550867331849,"[0.2, np.float64(0.5738791623171935), 0.7146550867331849, 25177.62, 14]"
877,98237.2,2806.7771428571427,35,6,Bank Transfer,0.4,0.47655062502146656,"[0.4, np.float64(0.5738791623171935), 0.47655062502146656, 98237.2, 35]"
878,101521.86,2900.6245714285715,35,6,Mobile Wallet,0.9,0.9982321663131385,"[0.9, np.float64(0.5738791623171935), 0.9982321663131385, 101521.86, 35]"
879,93338.2,2592.7277777777776,36,6,Crypto,0.2,2.8060209434855348,"[0.2, np.float64(0.5738791623171935), 2.8060209434855348, 93338.2, 36]"
880,94642.22,2704.0634285714286,35,6,Debit Card,0.2,2.1332328967968777,"[0.2, np.float64(0.5738791623171935), 2.1332328967968777, 94642.22, 35]"
881,56509.64,2974.1915789473683,19,6,Bank Transfer,0.2,0.1737232470602524,"[0.2, np.float64(0.5738791623171935), 0.1737232470602524, 56509.64, 19]"
882,30038.51,2730.7736363636363,11,4,Debit Card,0.6,0.8636941835069226,"[0.6, np.float64(0.5738791623171935), 0.8636941835069226, 30038.51, 11]"
883,21928.02,2192.802,10,6,Bank Transfer,0.4,1.2267231121645077,"[0.4, np.float64(0.5738791623171935), 1.2267231121645077, 21928.02, 10]"
884,100695.81999999999,2142.464255319149,47,6,Credit Card,0.2,1.3611557100059992,"[0.2, np.float64(0.5738791623171935), 1.3611557100059992, 100695.81999999999, 47]"
885,47686.65,2073.332608695652,23,6,Crypto,0.2,1.1777344437386577,"[0.2, np.float64(0.5738791623171935), 1.1777344437386577, 47686.65, 23]"
886,24054.14,1603.6093333333333,15,6,Mobile Wallet,0.4,1.2498229474274667,"[0.4, np.float64(0.5738791623171935), 1.2498229474274667, 24054.14, 15]"
887,122397.9,2660.823913043478,46,6,Bank Transfer,0.4,0.8542744045047765,"[0.4, np.float64(0.5738791623171935), 0.8542744045047765, 122397.9, 46]"
888,87673.71,2435.3808333333336,36,6,Bank Transfer,0.4,3.1638546663541853,"[0.4, np.float64(0.5738791623171935), 3.1638546663541853, 87673.71, 36]"
889,124340.62,2960.4909523809524,42,6,Crypto,0.4,2.623174501261833,"[0.4, np.float64(0.5738791623171935), 2.623174501261833, 124340.62, 42]"
890,55042.58,2293.4408333333336,24,6,Bank Transfer,0.4000000000000001,2.3110672435850064,"[0.4000000000000001, np.float64(0.5738791623171935), 2.3110672435850064, 55042.58, 24]"
891,23743.83,2158.53,11,5,Debit Card,0.2,0.6899418861683454,"[0.2, np.float64(0.5738791623171935), 0.6899418861683454, 23743.83, 11]"
892,113920.95,2649.324418604651,43,6,Mobile Wallet,0.19999999999999998,2.127091783920677,"[0.19999999999999998, np.float64(0.5738791623171935), 2.127091783920677, 113920.95, 43]"
893,70941.11,2026.8888571428572,35,6,Bank Transfer,0.2,1.666446275681908,"[0.2, np.float64(0.5738791623171935), 1.666446275681908, 70941.11, 35]"
894,101454.95,2898.712857142857,35,6,Mobile Wallet,0.2,0.5909819388638488,"[0.2, np.float64(0.5738791623171935), 0.5909819388638488, 101454.95, 35]"
895,30340.43,1784.7311764705883,17,5,Debit Card,0.2,2.0521476381216837,"[0.2, np.float64(0.5738791623171935), 2.0521476381216837, 30340.43, 17]"
896,61376.630000000005,2360.6396153846154,26,6,Credit Card,0.4,1.5556944930648364,"[0.4, np.float64(0.5738791623171935), 1.5556944930648364, 61376.630000000005, 26]"
897,21155.45,2115.545,10,5,Crypto,0.4,1.607181710154286,"[0.4, np.float64(0.5738791623171935), 1.607181710154286, 21155.45, 10]"
898,28782.920000000002,1918.8613333333335,15,5,Crypto,0.4,2.0331129707980833,"[0.4, np.float64(0.5738791623171935), 2.0331129707980833, 28782.920000000002, 15]"
899,9841.650000000001,1968.3300000000004,5,4,Credit Card,0.4,2.2382693502005955,"[0.4, np.float64(0.5738791623171935), 2.2382693502005955, 9841.650000000001, 5]"
900,87610.09,2576.7673529411763,34,6,Bank Transfer,0.4,2.368369296274318,"[0.4, np.float64(0.5738791623171935), 2.368369296274318, 87610.09, 34]"
901,41840.75,2461.220588235294,17,6,Credit Card,0.2,2.2861109829772444,"[0.2, np.float64(0.5738791623171935), 2.2861109829772444, 41840.75, 17]"
902,68815.75,2457.7053571428573,28,6,Credit Card,0.9,1.2671525626658504,"[0.9, np.float64(0.5738791623171935), 1.2671525626658504, 68815.75, 28]"
903,111827.24,2485.0497777777778,45,6,Mobile Wallet,0.6,0.8924895361753727,"[0.6, np.float64(0.5738791623171935), 0.8924895361753727, 111827.24, 45]"
904,115786.45,2692.7081395348837,43,6,Bank Transfer,0.19999999999999998,1.2650039660703036,"[0.19999999999999998, np.float64(0.5738791623171935), 1.2650039660703036, 115786.45, 43]"
905,84120.04000000001,2213.685263157895,38,6,Credit Card,0.2,0.7715783442165555,"[0.2, np.float64(0.5738791623171935), 0.7715783442165555, 84120.04000000001, 38]"
906,87265.81,2358.5354054054055,37,6,Bank Transfer,0.4,2.0666144949454783,"[0.4, np.float64(0.5738791623171935), 2.0666144949454783, 87265.81, 37]"
907,110203.97,2562.883023255814,43,6,Debit Card,0.39999999999999997,0.7014815182929304,"[0.39999999999999997, np.float64(0.5738791623171935), 0.7014815182929304, 110203.97, 43]"
908,82765.34,2236.901081081081,37,6,Credit Card,0.2,0.7453058302459786,"[0.2, np.float64(0.5738791623171935), 0.7453058302459786, 82765.34, 37]"
909,77624.52,1990.3723076923077,39,6,Credit Card,0.2,1.7796364256259272,"[0.2, np.float64(0.5738791623171935), 1.7796364256259272, 77624.52, 39]"
910,50692.57,2981.915882352941,17,6,Bank Transfer,0.9,0.25244561914780006,"[0.9, np.float64(0.5738791623171935), 0.25244561914780006, 50692.57, 17]"
911,103600.0,2590.0,40,6,Credit Card,0.2,1.3198810949168993,"[0.2, np.float64(0.5738791623171935), 1.3198810949168993, 103600.0, 40]"
912,80674.53,2602.404193548387,31,6,Crypto,0.6,1.9140168819948769,"[0.6, np.float64(0.5738791623171935), 1.9140168819948769, 80674.53, 31]"
913,71537.16,2649.5244444444447,27,6,Mobile Wallet,0.4,0.9099797599809792,"[0.4, np.float64(0.5738791623171935), 0.9099797599809792, 71537.16, 27]"
914,44827.61,2359.347894736842,19,5,Credit Card,0.4,1.327654635884807,"[0.4, np.float64(0.5738791623171935), 1.327654635884807, 44827.61, 19]"
915,131291.51,2625.8302000000003,50,6,Bank Transfer,0.4,0.8788195520082477,"[0.4, np.float64(0.5738791623171935), 0.8788195520082477, 131291.51, 50]"
916,18989.03,2712.718571428571,7,5,Credit Card,0.4,1.0259778137028137,"[0.4, np.float64(0.5738791623171935), 1.0259778137028137, 18989.03, 7]"
917,40476.57,2529.785625,16,5,Bank Transfer,0.4,0.6291707197714695,"[0.4, np.float64(0.5738791623171935), 0.6291707197714695, 40476.57, 16]"
918,81566.62,2718.887333333333,30,6,Mobile Wallet,0.4,0.17251624712570293,"[0.4, np.float64(0.5738791623171935), 0.17251624712570293, 81566.62, 30]"
919,113415.72,2520.3493333333336,45,6,Debit Card,0.4,0.9619308492190768,"[0.4, np.float64(0.5738791623171935), 0.9619308492190768, 113415.72, 45]"
920,96050.61,2744.303142857143,35,6,Debit Card,0.2,2.2301733763297658,"[0.2, np.float64(0.5738791623171935), 2.2301733763297658, 96050.61, 35]"
921,110542.83,2570.763488372093,43,6,Debit Card,0.39999999999999997,0.41906986944453595,"[0.39999999999999997, np.float64(0.5738791623171935), 0.41906986944453595, 110542.83, 43]"
922,75106.98,2682.3921428571425,28,6,Mobile Wallet,0.4,0.39203607246561606,"[0.4, np.float64(0.5738791623171935), 0.39203607246561606, 75106.98, 28]"
923,78938.04,2077.316842105263,38,6,Crypto,0.6,0.9092422442582014,"[0.6, np.float64(0.5738791623171935), 0.9092422442582014, 78938.04, 38]"
924,134357.22,2741.984081632653,49,6,Mobile Wallet,0.2,1.7285595742350823,"[0.2, np.float64(0.5738791623171935), 1.7285595742350823, 134357.22, 49]"
925,39073.06,2298.415294117647,17,5,Mobile Wallet,0.2,2.127263305137818,"[0.2, np.float64(0.5738791623171935), 2.127263305137818, 39073.06, 17]"
926,94153.89,2615.3858333333333,36,6,Credit Card,0.4,0.7718049284212282,"[0.4, np.float64(0.5738791623171935), 0.7718049284212282, 94153.89, 36]"
927,117385.33,2608.562888888889,45,6,Crypto,0.2,0.9702144902413135,"[0.2, np.float64(0.5738791623171935), 0.9702144902413135, 117385.33, 45]"
928,94361.51,2696.043142857143,35,6,Crypto,0.4,2.063386679812795,"[0.4, np.float64(0.5738791623171935), 2.063386679812795, 94361.51, 35]"
929,43439.33,2413.2961111111113,18,5,Bank Transfer,0.4,0.7506768943830212,"[0.4, np.float64(0.5738791623171935), 0.7506768943830212, 43439.33, 18]"
930,83264.79,2378.9939999999997,35,6,Mobile Wallet,0.4,0.7685917425406528,"[0.4, np.float64(0.5738791623171935), 0.7685917425406528, 83264.79, 35]"
931,80827.31,2607.332580645161,31,6,Credit Card,0.2,1.5300528788252705,"[0.2, np.float64(0.5738791623171935), 1.5300528788252705, 80827.31, 31]"
932,67783.31,2947.1004347826088,23,6,Credit Card,0.4,1.256968753438131,"[0.4, np.float64(0.5738791623171935), 1.256968753438131, 67783.31, 23]"
933,105680.69,2401.8338636363637,44,6,Bank Transfer,0.2,1.344402930036803,"[0.2, np.float64(0.5738791623171935), 1.344402930036803, 105680.69, 44]"
934,24149.13,2414.913,10,6,Debit Card,0.4,0.731664812756519,"[0.4, np.float64(0.5738791623171935), 0.731664812756519, 24149.13, 10]"
935,17345.42,2477.9171428571426,7,5,Credit Card,0.2,1.385673939710042,"[0.2, np.float64(0.5738791623171935), 1.385673939710042, 17345.42, 7]"
936,104014.31,2476.53119047619,42,6,Credit Card,0.4,0.5890148954468908,"[0.4, np.float64(0.5738791623171935), 0.5890148954468908, 104014.31, 42]"
937,25029.699999999997,3575.6714285714284,7,5,Credit Card,0.6,15.04877141593588,"[0.6, np.float64(0.5738791623171935), 15.04877141593588, 25029.699999999997, 7]"
938,116534.91,2378.2634693877553,49,6,Debit Card,0.7,1.1704863404065244,"[0.7, np.float64(0.5738791623171935), 1.1704863404065244, 116534.91, 49]"
939,28455.2,3161.688888888889,9,6,Credit Card,0.2,0.08471837661446607,"[0.2, np.float64(0.5738791623171935), 0.08471837661446607, 28455.2, 9]"
940,110910.28,2579.3088372093025,43,6,Bank Transfer,0.39999999999999997,1.1018070494111714,"[0.39999999999999997, np.float64(0.5738791623171935), 1.1018070494111714, 110910.28, 43]"
941,80575.37,2517.9803125,32,6,Crypto,0.2,0.9243545882167361,"[0.2, np.float64(0.5738791623171935), 0.9243545882167361, 80575.37, 32]"
942,87198.44,2235.857435897436,39,6,Credit Card,0.4,3.644414510929353,"[0.4, np.float64(0.5738791623171935), 3.644414510929353, 87198.44, 39]"
943,99700.54,2318.6172093023256,43,6,Crypto,0.39999999999999997,2.5338007050953335,"[0.39999999999999997, np.float64(0.5738791623171935), 2.5338007050953335, 99700.54, 43]"
944,48053.31,2402.6655,20,6,Crypto,0.4,0.45321062721351807,"[0.4, np.float64(0.5738791623171935), 0.45321062721351807, 48053.31, 20]"
945,111485.13,2787.12825,40,6,Debit Card,0.2,1.0069707499920086,"[0.2, np.float64(0.5738791623171935), 1.0069707499920086, 111485.13, 40]"
946,12298.16,2459.632,5,3,Credit Card,0.2,0.4085705930024931,"[0.2, np.float64(0.5738791623171935), 0.4085705930024931, 12298.16, 5]"
947,28313.47,2022.3907142857145,14,6,Mobile Wallet,0.2,0.6327277277265431,"[0.2, np.float64(0.5738791623171935), 0.6327277277265431, 28313.47, 14]"
948,64189.33,3566.073888888889,18,6,Credit Card,0.4,0.11613961256706044,"[0.4, np.float64(0.5738791623171935), 0.11613961256706044, 64189.33, 18]"
949,69228.18,2233.1670967741934,31,6,Debit Card,0.2,1.1505640091230116,"[0.2, np.float64(0.5738791623171935), 1.1505640091230116, 69228.18, 31]"
950,48283.52,2099.2834782608693,23,6,Credit Card,0.2,2.500322497159188,"[0.2, np.float64(0.5738791623171935), 2.500322497159188, 48283.52, 23]"
951,115555.38,2888.8845,40,6,Mobile Wallet,0.2,3.2604243441021494,"[0.2, np.float64(0.5738791623171935), 3.2604243441021494, 115555.38, 40]"
952,76489.81,2317.87303030303,33,6,Credit Card,0.4,0.7023600309639829,"[0.4, np.float64(0.5738791623171935), 0.7023600309639829, 76489.81, 33]"
953,79458.46,2739.9468965517244,29,6,Credit Card,0.4,0.5744079344759513,"[0.4, np.float64(0.5738791623171935), 0.5744079344759513, 79458.46, 29]"
954,30526.550000000003,1907.9093750000002,16,5,Bank Transfer,0.2,0.6794670504290549,"[0.2, np.float64(0.5738791623171935), 0.6794670504290549, 30526.550000000003, 16]"
955,31296.99,2407.4607692307695,13,5,Crypto,1.0,0.9334071334066042,"[1.0, np.float64(0.5738791623171935), 0.9334071334066042, 31296.99, 13]"
956,113813.94,2371.12375,48,6,Bank Transfer,0.4000000000000001,0.8812506067351309,"[0.4000000000000001, np.float64(0.5738791623171935), 0.8812506067351309, 113813.94, 48]"
957,110845.14,2358.4072340425532,47,6,Bank Transfer,0.2,1.5407127987648876,"[0.2, np.float64(0.5738791623171935), 1.5407127987648876, 110845.14, 47]"
958,39251.39,2308.905294117647,17,5,Credit Card,0.4,1.95459262577106,"[0.4, np.float64(0.5738791623171935), 1.95459262577106, 39251.39, 17]"
959,117510.7,2398.177551020408,49,6,Mobile Wallet,0.9,1.9828246820522064,"[0.9, np.float64(0.5738791623171935), 1.9828246820522064, 117510.7, 49]"
960,126408.11,2633.5022916666667,48,6,Debit Card,0.20000000000000004,1.8080086262502912,"[0.20000000000000004, np.float64(0.5738791623171935), 1.8080086262502912, 126408.11, 48]"
961,18334.45,2037.1611111111113,9,4,Credit Card,0.2,1.9993467664101887,"[0.2, np.float64(0.5738791623171935), 1.9993467664101887, 18334.45, 9]"
962,8890.85,1778.17,5,3,Bank Transfer,0.4,1.2306410914848291,"[0.4, np.float64(0.5738791623171935), 1.2306410914848291, 8890.85, 5]"
963,39465.340000000004,2321.490588235294,17,6,Crypto,0.6,2.6546319548613346,"[0.6, np.float64(0.5738791623171935), 2.6546319548613346, 39465.340000000004, 17]"
964,38697.19,2579.8126666666667,15,6,Mobile Wallet,0.2,0.9404338024742278,"[0.2, np.float64(0.5738791623171935), 0.9404338024742278, 38697.19, 15]"
965,29329.41,1955.294,15,6,Debit Card,0.4,3.147939037432421,"[0.4, np.float64(0.5738791623171935), 3.147939037432421, 29329.41, 15]"
966,65848.76,2057.77375,32,6,Mobile Wallet,0.2,3.319913278234438,"[0.2, np.float64(0.5738791623171935), 3.319913278234438, 65848.76, 32]"
967,64956.81,2706.53375,24,6,Mobile Wallet,0.20000000000000004,0.7309063728391405,"[0.20000000000000004, np.float64(0.5738791623171935), 0.7309063728391405, 64956.81, 24]"
968,66402.73,3018.3059090909087,22,6,Bank Transfer,0.4,1.3820059001222347,"[0.4, np.float64(0.5738791623171935), 1.3820059001222347, 66402.73, 22]"
969,128763.14,2994.4916279069766,43,6,Mobile Wallet,0.19999999999999998,0.6269300975221954,"[0.19999999999999998, np.float64(0.5738791623171935), 0.6269300975221954, 128763.14, 43]"
970,35899.12,2393.2746666666667,15,5,Crypto,0.4,2.1827614906304014,"[0.4, np.float64(0.5738791623171935), 2.1827614906304014, 35899.12, 15]"
971,73689.97,2834.2296153846155,26,6,Mobile Wallet,1.0,2.5890097372413488,"[1.0, np.float64(0.5738791623171935), 2.5890097372413488, 73689.97, 26]"
972,86046.58,2688.955625,32,6,Credit Card,0.4,0.7115120451717748,"[0.4, np.float64(0.5738791623171935), 0.7115120451717748, 86046.58, 32]"
973,60143.93,2505.997083333333,24,6,Crypto,0.4000000000000001,0.8260918298639485,"[0.4000000000000001, np.float64(0.5738791623171935), 0.8260918298639485, 60143.93, 24]"
974,86825.37,2553.6873529411764,34,6,Mobile Wallet,0.4,1.4413425562150655,"[0.4, np.float64(0.5738791623171935), 1.4413425562150655, 86825.37, 34]"
975,15510.34,1938.7925,8,4,Bank Transfer,0.4,2.0083676077055346,"[0.4, np.float64(0.5738791623171935), 2.0083676077055346, 15510.34, 8]"
976,16259.72,2322.8171428571427,7,5,Bank Transfer,0.2,0.8537639654622337,"[0.2, np.float64(0.5738791623171935), 0.8537639654622337, 16259.72, 7]"
977,42876.61,2522.153529411765,17,6,Credit Card,0.2,1.2321447378001076,"[0.2, np.float64(0.5738791623171935), 1.2321447378001076, 42876.61, 17]"
978,105213.14,2630.3285,40,6,Crypto,0.9,0.767320549811914,"[0.9, np.float64(0.5738791623171935), 0.767320549811914, 105213.14, 40]"
979,18760.21,1876.021,10,5,Bank Transfer,0.4,0.6669239966840835,"[0.4, np.float64(0.5738791623171935), 0.6669239966840835, 18760.21, 10]"
980,15893.26,1986.6575,8,4,Debit Card,0.4,1.5252808792586623,"[0.4, np.float64(0.5738791623171935), 1.5252808792586623, 15893.26, 8]"
981,38800.2,2586.68,15,6,Credit Card,1.0,0.5269959776079203,"[1.0, np.float64(0.5738791623171935), 0.5269959776079203, 38800.2, 15]"
982,80296.44,2230.456666666667,36,6,Bank Transfer,0.2,1.731319291489071,"[0.2, np.float64(0.5738791623171935), 1.731319291489071, 80296.44, 36]"
983,32235.99,3223.599,10,4,Credit Card,0.4,0.6643141922666957,"[0.4, np.float64(0.5738791623171935), 0.6643141922666957, 32235.99, 10]"
984,23999.42,2181.7654545454543,11,6,Debit Card,0.6,2.1336995470007016,"[0.6, np.float64(0.5738791623171935), 2.1336995470007016, 23999.42, 11]"
985,95661.70999999999,2125.8157777777774,45,6,Crypto,0.9,0.8588797030485648,"[0.9, np.float64(0.5738791623171935), 0.8588797030485648, 95661.70999999999, 45]"
986,71257.01,2298.6132258064513,31,6,Credit Card,0.2,2.5206097480783782,"[0.2, np.float64(0.5738791623171935), 2.5206097480783782, 71257.01, 31]"
987,46729.5,2459.4473684210525,19,6,Bank Transfer,0.6,2.933004595956141,"[0.6, np.float64(0.5738791623171935), 2.933004595956141, 46729.5, 19]"
988,87689.86,2579.113529411765,34,6,Mobile Wallet,0.4,0.8234554157934143,"[0.4, np.float64(0.5738791623171935), 0.8234554157934143, 87689.86, 34]"
989,85613.69,2195.2228205128204,39,6,Crypto,0.4,0.643411515192132,"[0.4, np.float64(0.5738791623171935), 0.643411515192132, 85613.69, 39]"
990,105031.36,2188.153333333333,48,6,Mobile Wallet,0.20000000000000004,2.729041953514877,"[0.20000000000000004, np.float64(0.5738791623171935), 2.729041953514877, 105031.36, 48]"
991,93871.52,2289.549268292683,41,6,Credit Card,0.20000000000000004,1.6816787520482652,"[0.20000000000000004, np.float64(0.5738791623171935), 1.6816787520482652, 93871.52, 41]"
992,98376.56999999999,2588.857105263158,38,6,Credit Card,0.2,2.2353043711341996,"[0.2, np.float64(0.5738791623171935), 2.2353043711341996, 98376.56999999999, 38]"
993,57400.91,2609.1322727272727,22,6,Crypto,0.2,1.318871803032484,"[0.2, np.float64(0.5738791623171935), 1.318871803032484, 57400.91, 22]"
994,111493.21,2592.8653488372092,43,6,Credit Card,0.19999999999999998,1.0386678707985448,"[0.19999999999999998, np.float64(0.5738791623171935), 1.0386678707985448, 111493.21, 43]"
995,90414.27,3013.809,30,6,Credit Card,0.2,0.49225572529375744,"[0.2, np.float64(0.5738791623171935), 0.49225572529375744, 90414.27, 30]"
996,118478.55,2520.8202127659574,47,6,Mobile Wallet,0.6,2.832567405787703,"[0.6, np.float64(0.5738791623171935), 2.832567405787703, 118478.55, 47]"
997,77967.94,2227.6554285714287,35,6,Bank Transfer,0.2,2.2753320722680286,"[0.2, np.float64(0.5738791623171935), 2.2753320722680286, 77967.94, 35]"
998,47262.78,1890.5112,25,6,Mobile Wallet,0.4,0.7940378413068815,"[0.4, np.float64(0.5738791623171935), 0.7940378413068815, 47262.78, 25]"
999,10392.99,2078.598,5,4,Credit Card,0.6,1.0008774201691388,"[0.6, np.float64(0.5738791623171935), 1.0008774201691388, 10392.99, 5]"
1000,110473.88,2510.77,44,6,Bank Transfer,0.2,1.859597952394105,"[0.2, np.float64(0.5738791623171935), 1.859597952394105, 110473.88, 44]"
